U01100MH1982PTC028076,ARVIND AGRICULTURAL PRODUCTS PVT LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
U51109UR1990PTC011558,ARVIND AND COMPANY PRIVATE LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.7657287,90.4054498,Dhaka,Dhaka District,Dhaka Division,
U51109UR1990PTC011558,ARVIND AND COMPANY PRIVATE LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U52609GJ2007PLC051974,ARVIND BRANDS & RETAIL LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.7657287,90.4054498,Dhaka,Dhaka District,Dhaka Division,
U52609GJ2007PLC051974,ARVIND BRANDS & RETAIL LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U65910GJ1994PLC022721,ARVIND BRANDS LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.7657287,90.4054498,Dhaka,Dhaka District,Dhaka Division,
U65910GJ1994PLC022721,ARVIND BRANDS LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U51909WB1994PLC065631,ARVIND COMMODITIES LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.7657287,90.4054498,Dhaka,Dhaka District,Dhaka Division,
U51909WB1994PLC065631,ARVIND COMMODITIES LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U29219WB1961PLC025003,ARVIND ENGINEERING WORKS LTD,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U29219WB1961PLC025003,ARVIND ENGINEERING WORKS LTD,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
U37200GJ2011PTC068339,ARVIND ENVISOL PRIVATE LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U37200GJ2011PTC068339,ARVIND ENVISOL PRIVATE LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
U15174GJ1995PTC025178,ARVIND FARMS PVT LTD,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U15174GJ1995PTC025178,ARVIND FARMS PVT LTD,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
U18104UP1996PTC020863,ARVIND FOOTWEARS PRIVATE LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U18104UP1996PTC020863,ARVIND FOOTWEARS PRIVATE LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
U17120GJ2013PTC073597,ARVIND GARMENTS PARK PRIVATE LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U17120GJ2013PTC073597,ARVIND GARMENTS PARK PRIVATE LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
U17121GJ2012PTC071968,ARVIND GOODHILL SUIT MANUFACTURING PRIVATE LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U17121GJ2012PTC071968,ARVIND GOODHILL SUIT MANUFACTURING PRIVATE LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
U45201GJ2008PLC055771,ARVIND INFRASTRUCTURE LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U45201GJ2008PLC055771,ARVIND INFRASTRUCTURE LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
L24111WB1991PLC051709,ARVIND INTERNATIONAL LTD,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
L24111WB1991PLC051709,ARVIND INTERNATIONAL LTD,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
U72400GJ2013PLC074576,ARVIND INTERNET LIMITED,Overseas Office,Paragon House Dhaka - 1212 Not Specified - Not Specified Phone : 8802-9887123-24 Fax : 8802-9887124 Email :p.anilkumar@arvind.com Internet :,23.7815915,90.4007016,Dhaka,Dhaka District,Dhaka Division,
U72400GJ2013PLC074576,ARVIND INTERNET LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.810332,90.4125181,Dhaka,Dhaka District,Dhaka Division,
U64201GJ1995PLC024598,ARVIND LIFESTYLE BRANDS LIMITED,Overseas Office,Plot No.221 Dhaka - 1208 Not Specified - Not Specified Phone : 8802-9887123 Fax : Email :p.anilkumar@arvind.in Internet :,23.7657287,90.4054498,Dhaka,Dhaka District,Dhaka Division,
